link,price,bedrooms,bathrooms,receptions,area,address,date,description,title,image
https://www.zoopla.co.uk//for-sale/details/54777726,"£235,000",NA,1,NA,NA,"Upper Richmond Road, Putney SW15",17th Apr 2020,Fantastic Studio Apartment. Modern Kitchen to side and Modern Bathroom. Perfect location for Underground and Rail access and local amenities. New to the market. Double Glazed. Off Street Parking. Communal Gardens.,Studio for sale,https://lid.zoocdn.com/354/255/99b2c4b9b5ee9ab8ad48580626e74fa122701d16.jpg
https://www.zoopla.co.uk//for-sale/details/54777703,"£360,000",2,1,1,NA,"Chislehurst Road, Orpington BR6",17th Apr 2020,We are delighted to offer for sale this character property located within 1/4 mile of Orpington High Street with its variety of shops and transport links. The property has to be viewed to fully appreciate its qualities. Particular features include a ...,2 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/376a4056678dcc5d74909b1ea1c4bb448f87da5b.jpg
https://www.zoopla.co.uk//for-sale/details/54777671,"£525,000",3,1,2,NA,"Robinson Road, Colliers Wood SW17",17th Apr 2020,Video tour ready! Ideally located between tooting & colliers wood. The tube station & overground rail station is within a short walk of this top floor period maisonette. Having its own private garden adds to the appeal of this 3 bedroom property. The ...,3 bed maisonette for sale,https://lid.zoocdn.com/354/255/364ff537444da219c24731bf668abc5207fd18da.jpg
https://www.zoopla.co.uk//for-sale/details/54777657,"£190,000",NA,NA,NA,NA,"Bellfield, Pixton Way, Croydon CR0",17th Apr 2020,"Are delighted to offer to the market this 1st floor one bedroom apartment in Croydon, London. This property is close to local shops, local schools, pubs and restaurants and transport links to central London. Briefly the accommodation comprises a ...",Property for sale,https://lid.zoocdn.com/354/255/69104304fd6bf798c7b2e9d3244396bb81717add.jpg
https://www.zoopla.co.uk//for-sale/details/54777508,"£400,000",2,2,NA,NA,"Freelands Road, Bromley BR1",17th Apr 2020,"Guide Price: £400,000 - £425,000 This outstanding ground floor two bedroom, two bathroom period property has undergone extensive works and has been completed to a high standard. The accommodation comprises a private (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/dff5ca14b0ab1ec6457d6bbe373feb407d094f87.jpg
https://www.zoopla.co.uk//for-sale/details/54777509,"£450,000",5,2,1,NA,"Ley Street, Ilford IG2",17th Apr 2020,"Hmo Licensed Ready! Excellent investment opportunity! The property comprises an open plan kitchen/diner, 3 gf bedrooms with W.C & 3 ff bedrooms along with a bathroom suite. Ilford Rail & Newbury Park central line are within 10 - 15 minutes walking ...",5 bed terraced house for sale,https://lid.zoocdn.com/354/255/ea110d22ecd29cad1875189d64b2cb017a71f73b.png
https://www.zoopla.co.uk//for-sale/details/54777484,"£425,000",3,2,2,NA,"Horace Avenue, Rush Green RM7",17th Apr 2020,• video tour available upon request • three bedroom extended family home • ground floor shower room/WC • first floor bathroom/WC • open plan kitchen/diner/family room • separate (truncated),3 bed terraced house for sale,https://lid.zoocdn.com/354/255/c427b3c3929b66dda12141e17e40e89284924466.jpg
https://www.zoopla.co.uk//for-sale/details/54777374,"£299,950",2,1,NA,NA,"Sydenham Road, Croydon CR0",17th Apr 2020,2 bed newly refurbished split level flat - 1st and 2nd floor. Currently tenanted. Close to West and East Croydon stations. More info on request. * Brand new gas boiler GlowWarm (Valliant Group) Installed 23rd Dec 2019 - guarantee until 22 Dec 2024. * Bra,2 bed flat for sale,https://lid.zoocdn.com/354/255/8ca332365d89e6603e045bd7c5c550c546f2a2bd.jpg
https://www.zoopla.co.uk//for-sale/details/54777355,"£385,000",2,1,1,59 sq. m*,"Welcomes Road, Kenley, Surrey CR8",17th Apr 2020,"Barrington Manor is a development of just 8, one, two and three bedroom apartments. 40% london help to buy available, 6 year professional consultants' certificate, prices from: £299,950 - reserve off plan or telephone for more information (photos ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/00d627e29c3d6825e5fbf0a8be3c1258bdac0aa4.jpg
https://www.zoopla.co.uk//new-homes/details/54777316,"£187,500",3,2,NA,"1,223 sq. ft*","77-79 Queens Road, Peckham SE15, Peckham,",17th Apr 2020,"This superb 3 bedroom duplex offers generous interiors across two floors. Including a large kitchen/dining area, spacious bedrooms and a living area with a terrace overlooking a communal garden.",3 bed flat for sale,https://lid.zoocdn.com/354/255/24f0c4dfe38490101b1f5009113a1f39fe8bf7be.jpg
https://www.zoopla.co.uk//new-homes/details/54776938,"£650,000",2,3,NA,"1,052 sq. ft*","77-79 Queens Road, Peckham SE15, Peckham,",17th Apr 2020,"Superb 2 bedroom duplexes are available through Shared Ownership at Peckham Place with a deposit of £16,250.",2 bed flat for sale,https://lid.zoocdn.com/354/255/22972501f86e5a7a35c4e8da1c1f581276257b42.jpg
https://www.zoopla.co.uk//for-sale/details/54028661,"£1,750,000",4,2,1,NA,"Sarre Road, West Hampstead, London NW2",17th Apr 2020,"Vacant/chain free. A stunning four bedroom, Edwardian family home situated in an elevated position on a popular West Hampstead tree lined street with a south-west facing rear garden. (contd...)",4 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/d2df376ec7a87e32870b892d56566ce01afd6686.jpg
https://www.zoopla.co.uk//for-sale/details/54777256,"£189,950",1,1,1,NA,"Great North Way, London NW4",17th Apr 2020,"Lock 8 Estates proudly presents this 1 bedroom flat for Sale! This lovely converted 1 bedroom flat is Located in the Heart of Hendon with great access onto the A406, A41 and M1. Kitchen/ Lounge The 1 bedroom top floor flat boast the open plan kitchen ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/ad80fb5900ad2200edf457db083f9cf2aa34cd88.jpg
https://www.zoopla.co.uk//new-homes/details/48421755,"£399,950",NA,1,1,404 sq. ft*,"Vallance Road, London E1",17th Apr 2020,"This smart Citipad is enviably located moments from Whitechapel station (Crossrail), with easy access to The City and West End. Help to Buy London is available and it's ready for immediate occupation.",Studio for sale,https://lid.zoocdn.com/354/255/0edc596f3ee9a5001ea195add8b97af8cd97b481.jpg
https://www.zoopla.co.uk//for-sale/details/54777227,"£350,000",2,1,1,NA,"York Road, London W3",17th Apr 2020,A top floor two bedroom period conversion apartment. The property is offered with no onward chain and would be ideal for first time buyers and investors alike. Moments from Acton Main Line station and under half a mile from North Acton Underground ...,2 bed flat for sale,https://lid.zoocdn.com/354/255/ba8a9157520b30164e882a1f9342fd41b45c3aaa.jpg
https://www.zoopla.co.uk//new-homes/details/54777163,"£395,000",2,1,1,60 sq. m*,"Welcomes Road, Kenley, Surrey CR8",17th Apr 2020,"Barrington Manor is a development of just 8, one, two and three bedroom apartments. 40% london help to buy available, 6 year professional consultants' certificate, prices from: £299,950 - reserve off plan or telephone for more information (photos ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/00d627e29c3d6825e5fbf0a8be3c1258bdac0aa4.jpg
https://www.zoopla.co.uk//new-homes/details/54777149,"£1,380,000",2,2,1,NA,"Damac Tower, Aykon, Nine Elms SW8",17th Apr 2020,"Well positioned 30th floor (775 Sq.Ft) dual aspect south & west facing apartment. Located In an exclusive partnership with Versace, the global symbol of opulence, Damac Tower is a brand new 50 storey tower with views across (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/e4a131b0987ef5ab1759f687cdf460c3e5fd076f.jpg
https://www.zoopla.co.uk//for-sale/details/54777137,"£495,000",1,1,1,NA,"Reading House, Bayswater W2",17th Apr 2020,"**video tour available** Recently fully refurbished and impressively spacious one bedroom flat within this popular Grade ll listed development, close to Hyde Park and a wealth of exciting local amenities. The Hallfield (truncated)",1 bed flat for sale,https://lid.zoocdn.com/354/255/8f6fe22739714573060c71cd2ba780e65c193058.jpg
https://www.zoopla.co.uk//new-homes/details/54777118,"£925,000",1,1,NA,564 sq. ft*,"Hewett Street, Shoreditch, London EC2A",17th Apr 2020,"Only a five minute walk from future Crossrail services at Liverpool Street, this exquisitely designed one bedroom apartment will offer five-star amenities, a Sonos wireless sound system, a private terrace and exclusive access to Equinox Shoreditch.",1 bed flat for sale,https://lid.zoocdn.com/354/255/47c118e6b18fa263f27320638504687c8f03ecdc.jpg
https://www.zoopla.co.uk//for-sale/details/54777120,"£1,250,000",4,2,2,NA,"Harberson Road, London SW12",17th Apr 2020,Situated in a small street moments from a plethora of facilities including the Tube and highly regarded schools is this fully extended and completely refurbished end of terrace Victorian end of terrace family home. Replete with no expense spared ...,4 bed property for sale,https://lid.zoocdn.com/354/255/d8dc87154ec0ceb5af6c918abd2148497592d1df.jpg
https://www.zoopla.co.uk//for-sale/details/54361202,"£10,500,000",7,NA,NA,NA,"Hamilton Terrace, St John's Wood, London NW8",17th Apr 2020,"Imposing seven bedroom house with large garden, St John's Wood, NW8 - Offered for sale is this exceptional semi-detached period home offering excellent entertaining space and an unusually large 112 ft rear garden with a double width garage. EPC: D.",7 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/80240687ef02fa88f58d99c189bf3a14256ca2a0.jpg
https://www.zoopla.co.uk//for-sale/details/54361177,"£11,750,000",5,NA,NA,NA,"Maida Avenue, London W2",17th Apr 2020,"Unique Villa for sale in Little Venice - A Grade II listed, four bedroom stucco house built in c.1830 set back in a quiet corner by the picturesque Regent's Canal feeling like a secluded haven.The Canadian born identical twins, Dan and Dean Cate",5 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/da7b9aa6a450a14c0cbb664a0452345b02093e53.jpg
https://www.zoopla.co.uk//new-homes/details/54361187,"£14,950,000",6,NA,NA,NA,"Hamilton Terrace, London NW8",17th Apr 2020,"A newly built 6 bedroom detached villa in St John's Wood - A newly built, double fronted, detached villa. This impressive fully stucco fronted six bedroom residence (684.2 sq m/7,369 sq ft) has been magnificently designed for both formal entertaining as w",6 bed detached house for sale,https://lid.zoocdn.com/354/255/5f89e2b9ec001964d333cf9fdc209ff78a95363a.jpg
https://www.zoopla.co.uk//new-homes/details/54777096,"£775,000",1,NA,NA,NA,"Royal Mint Gardens, Street, London E1",17th Apr 2020,"A one-bedroom apartment located in the city fringes - Occupying part of the fourth floor of this impressive new landmark development on the city fringes is this attractive one-bedroom apartment, located in Rosemary Place within Royal Mint Gardens. The apa",1 bed flat for sale,https://lid.zoocdn.com/354/255/62d21673d87df622c42dde209cb42788cce5b2c0.jpg
https://www.zoopla.co.uk//for-sale/details/54777085,"£10,000,000",5,NA,NA,NA,"Hamilton Terrace, London NW8",17th Apr 2020,"Development opportunity, impressive, detached, period, freehold villa with large rear garden. - A substantial residence on this highly sought-after tree-lined road. The property is being sold with planning permission to create a spectacular family home wi",5 bed detached house for sale,https://lid.zoocdn.com/354/255/067b35247ace9088bccc5a23f970da93a054ca9f.jpg
https://www.zoopla.co.uk//new-homes/details/54777087,"£1,500,000",1,NA,NA,NA,"Langham Street, Fitzrovia, London W1W",17th Apr 2020,"Unique 1 bedroom duplex apartment in a new boutique development, conveniently situated in W1. - 38 Langham Street is a collection of seventeen luxury apartments in the heart of Fitzrovia. Everything about the development has been carefully designed to com",1 bed flat for sale,https://lid.zoocdn.com/354/255/e3de3b50e24520bff612bcadaf38cfa677ec891f.jpg
https://www.zoopla.co.uk//for-sale/details/54776270,"£1,850,000",2,2,1,102 sq. m*,"Lexham Gardens, London W8",17th Apr 2020,An exceptionally well laid out 2 bedroom flat 3rd floor with a lift Share of Freehold South facing terrace and views over Lexham Gardens,2 bed flat for sale,https://lid.zoocdn.com/354/255/7f07572ce6e99da3cde89c66c64210a068e9f823.jpg
https://www.zoopla.co.uk//for-sale/details/54776272,"£825,000",1,1,1,49 sq. m*,"The Marlborough, 61 Walton Street SW3",17th Apr 2020,"We're Mad for The Marlborough - Are You? A bright and spacious one bedroom flat with an additional study/ dining room, in a well maintained Mansion block. Situated on the second floor (no lift), the flat has views over the internal courtyard as well ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/68556873768df828e4a09aa7bf8c71ee605d5f7a.jpg
https://www.zoopla.co.uk//for-sale/details/54776275,"£750,000",3,1,1,95 sq. m*,"Salisbury Pavement, Dawes Road SW6",17th Apr 2020,A 3 Bedroom Ground & Lower Ground Flat (including ownership of the Freehold for the Building). Currently yielding a strong 4.2%. Tenants In-Situ under an Assured Shorthold Tenancy. Additional Income received in Ground Rent from the Two Leasehold ...,3 bed flat for sale,https://lid.zoocdn.com/354/255/6dd503e0bd9277a658de88f388755081afaee658.jpg
https://www.zoopla.co.uk//for-sale/details/54777029,"£225,000",3,NA,1,NA,"Victoria Road, Ruislip Manor, Ruislip HA4",17th Apr 2020,"Summary For sale by online auction: Terms and conditions apply. We are pleased to offer to auction this spacious three bedroom duplex apartment, excellently located along Victoria Road in the heart of Ruislip Manor amongst a variety of local shops, ...",3 bed flat for sale,https://lid.zoocdn.com/354/255/ab342973d238f76e46ef85e0324d360050e3fb8b.jpg
https://www.zoopla.co.uk//new-homes/details/54777020,"£460,000",NA,1,NA,346 sq. ft*,"Lighterman's Road, London E14",17th Apr 2020,"With Canary Wharf station set to be a 10 minute walk away, residents of this studio apartment will be extremely well connected for easy access across the capital. As well as a private balcony residents will benefit from Smeg integrated appliances.",Studio for sale,https://lid.zoocdn.com/354/255/4b6aa8518bf34f2206840ed4ac681c174d82aa60.jpg
